CustomerId,Recency,Frequency,Monetary
CustomerId_3168,53,4,9500.0
CustomerId_3169,75,4,22500.0
CustomerId_3170,47,1,1000.0
CustomerId_3171,77,1,60000.0
CustomerId_3172,3,11,127900.0
CustomerId_3174,75,7,232500.0
CustomerId_3175,64,4,24000.0
CustomerId_3177,12,3,26000.0
CustomerId_3178,60,3,320000.0
CustomerId_3179,5,3,26000.0
CustomerId_3180,3,54,254924.0
CustomerId_3181,24,11,52000.0
CustomerId_3183,3,6,51000.0
CustomerId_3184,5,4,36000.0
CustomerId_3187,4,41,84060.0
CustomerId_3188,84,1,5000.0
CustomerId_3189,11,2,18000.0
CustomerId_319,23,1,62000.0
CustomerId_3190,1,22,211200.0
CustomerId_3191,5,3,26000.0
CustomerId_3192,5,12,96000.0
CustomerId_3193,82,6,61700.0
CustomerId_3194,62,1,10000.0
CustomerId_3196,62,5,4635.0
CustomerId_3197,62,1,80000.0
CustomerId_3198,14,21,306000.0
CustomerId_320,27,2,40000.0
CustomerId_3200,28,19,265000.0
CustomerId_3201,40,2,40000.0
CustomerId_3202,1,1,1000.0
CustomerId_3203,60,2,85000.0
CustomerId_3204,1,266,728007.0
CustomerId_3205,9,15,31400.0
CustomerId_3206,60,2,160000.0
CustomerId_3208,1,14,158000.0
CustomerId_3209,9,53,80657.0
CustomerId_321,78,1,200000.0
CustomerId_3210,68,9,90000.0
CustomerId_3211,47,3,30000.0
CustomerId_3212,6,3,3000.0
CustomerId_3213,5,34,170994.0
CustomerId_3214,15,1,500.0
CustomerId_3215,5,2,16000.0
CustomerId_3217,30,7,28000.0
CustomerId_3218,59,66,300855.0
CustomerId_3219,82,4,50700.0
CustomerId_322,65,1,500.0
CustomerId_3220,48,4,17000.0
CustomerId_3221,2,18,27700.0
CustomerId_3222,27,9,89000.0
CustomerId_3223,7,33,74200.0
CustomerId_3224,27,23,144225.0
CustomerId_3225,6,215,781091.0
CustomerId_3226,1,2,20000.0
CustomerId_3229,9,6,18900.0
CustomerId_323,34,9,747000.0
CustomerId_3230,24,9,23500.0
CustomerId_3231,48,1,5000.0
CustomerId_3232,28,8,63200.0
CustomerId_3233,1,93,607800.0
CustomerId_3234,36,2,2000.0
CustomerId_3235,1,98,149524.0
CustomerId_3236,86,1,500.0
CustomerId_3237,18,2,10000.0
CustomerId_3238,3,50,104410.0
CustomerId_324,68,1,1000.0
CustomerId_3240,6,2,2000.0
CustomerId_3241,3,22,121200.0
CustomerId_3242,47,3,25000.0
CustomerId_3243,1,30,115500.0
CustomerId_3245,5,20,121000.0
CustomerId_3246,12,6,16000.0
CustomerId_3247,35,8,8000.0
CustomerId_3248,9,1,1000.0
CustomerId_3249,12,3,26000.0
CustomerId_3250,5,18,27700.0
CustomerId_3251,6,2,15000.0
CustomerId_3252,6,2,15000.0
CustomerId_3253,55,2,1000.0
CustomerId_3254,87,1,2000.0
CustomerId_3255,34,5,71000.0
CustomerId_3256,68,1,500.0
CustomerId_3257,12,10,101100.0
CustomerId_3258,63,3,400000.0
CustomerId_3259,41,6,60000.0
CustomerId_3260,19,1,1000.0
CustomerId_3261,47,3,25200.0
CustomerId_3262,71,4,4500.0
CustomerId_3263,12,9,76000.0
CustomerId_3265,35,168,436958.0
CustomerId_3266,75,4,35000.0
CustomerId_3267,26,9,51000.0
CustomerId_3268,34,1,500.0
CustomerId_3269,13,3,26000.0
CustomerId_327,53,1,500.0
CustomerId_3270,1,15,133800.0
CustomerId_3271,55,1,10080.0
CustomerId_3272,4,17,76208.0
CustomerId_3273,36,3,1500.0
CustomerId_3274,59,1,1000.0
CustomerId_3275,47,4,25000.0
CustomerId_3276,5,28,28300.0
CustomerId_3278,19,3,26000.0
CustomerId_3279,41,3,120000.0
CustomerId_328,1,34,263889.0
CustomerId_3280,66,3,3800.0
CustomerId_3282,90,1,1000.0
CustomerId_3285,6,6,51000.0
CustomerId_3287,59,1,5000.0
CustomerId_3288,12,3,26000.0
CustomerId_3289,2,21,175200.0
CustomerId_329,34,3,9000.0
CustomerId_3290,78,5,40500.0
CustomerId_3291,55,1,20000.0
CustomerId_3292,2,37,79200.0
CustomerId_3293,63,2,17000.0
CustomerId_3294,38,1,3000.0
CustomerId_3295,64,1,800.0
CustomerId_3296,35,1,1000.0
CustomerId_3297,12,6,51000.0
CustomerId_3298,2,3,17000.0
CustomerId_3299,16,14,215500.0
CustomerId_330,3,15,122100.0
CustomerId_3301,53,1,500.0
CustomerId_3302,8,1,1000.0
CustomerId_3303,57,3,28500.0
CustomerId_3306,38,2,2000.0
CustomerId_3307,5,36,142500.0
CustomerId_3308,5,12,101000.0
CustomerId_3309,6,2,60000.0
CustomerId_331,46,2,7500.0
CustomerId_3310,3,32,34935.0
CustomerId_3311,54,3,30000.0
CustomerId_3313,57,1,5000.0
CustomerId_3314,40,2,1000.0
CustomerId_3315,78,1,23400.0
CustomerId_3317,6,6,51000.0
CustomerId_3318,34,8,11300.0
CustomerId_332,4,1,1000.0
CustomerId_3320,12,6,51000.0
CustomerId_3321,6,3,26000.0
CustomerId_3322,5,4,22000.0
CustomerId_3323,2,16,161772.0
CustomerId_3326,33,3,31000.0
CustomerId_3327,65,1,10000.0
CustomerId_3328,1,36,68500.0
CustomerId_3329,5,19,54782.0
CustomerId_3330,2,71,1896245.0
CustomerId_3331,58,1,31000.0
CustomerId_3332,61,6,33647.0
CustomerId_3333,43,1,2000.0
CustomerId_3334,52,11,9300.0
CustomerId_3336,7,2,1500.0
CustomerId_3339,36,2,2000.0
CustomerId_334,61,19,251400.0
CustomerId_3340,5,7,56000.0
CustomerId_3341,25,2,10000.0
CustomerId_3343,23,1,1000.0
CustomerId_3344,12,6,51000.0
CustomerId_3345,1,3,2000.0
CustomerId_3346,5,5,75000.0
CustomerId_3347,34,2,3000.0
CustomerId_3349,58,8,28500.0
CustomerId_335,8,70,854729.0
CustomerId_3352,5,13,111000.0
CustomerId_3353,1,97,185610.0
CustomerId_3354,5,2,20000.0
CustomerId_3355,5,3,26000.0
CustomerId_3356,38,1,5000.0
CustomerId_3357,13,4,7000.0
CustomerId_3359,3,1,500.0
CustomerId_336,1,22,138000.0
CustomerId_3360,47,3,30000.0
CustomerId_3361,40,2,2000.0
CustomerId_3363,2,22,79300.0
CustomerId_3364,35,1,2000.0
CustomerId_3365,1,4,22000.0
CustomerId_3366,6,4,64000.0
CustomerId_337,44,5,194000.0
CustomerId_3371,1,190,1417370.0
CustomerId_3373,56,9,40000.0
CustomerId_3374,5,62,335900.0
CustomerId_3375,42,1,300.0
CustomerId_3376,68,2,2000.0
CustomerId_3377,75,3,3000.0
CustomerId_3378,65,1,80000.0
CustomerId_3379,9,26,97700.0
CustomerId_338,38,2,55000.0
CustomerId_3380,19,3,26000.0
CustomerId_3381,38,2,1000.0
CustomerId_3385,24,19,304500.0
CustomerId_3386,64,3,4000.0
CustomerId_3387,73,4,8000.0
CustomerId_3388,12,3,25000.0
CustomerId_3389,2,62,169000.0
CustomerId_3390,1,33,48600.0
CustomerId_3391,4,83,245640.0
CustomerId_3392,25,4,2500.0
CustomerId_3397,1,9,38600.0
CustomerId_3398,86,11,45100.0
CustomerId_3399,5,34,47725.0
CustomerId_340,43,5,8000.0
CustomerId_3400,79,1,500.0
CustomerId_3401,3,8,53900.0
CustomerId_3402,9,2,3000.0
CustomerId_3403,11,18,65800.0
CustomerId_3404,57,3,8000.0
CustomerId_3405,9,104,248900.0
CustomerId_3407,48,7,30000.0
CustomerId_3408,47,3,30000.0
CustomerId_341,2,23,262500.0
CustomerId_3410,48,3,6000.0
CustomerId_3412,68,3,30000.0
CustomerId_3413,77,4,10700.0
CustomerId_3414,83,1,1000.0
CustomerId_3415,5,294,1457759.0
CustomerId_3416,84,2,4000.0
CustomerId_3417,48,3,25000.0
CustomerId_3418,6,3,26000.0
CustomerId_3419,1,35,109000.0
CustomerId_3420,1,16,76000.0
CustomerId_3421,20,1,100000.0
CustomerId_3422,1,81,226965.0
CustomerId_3424,51,2,1000.0
CustomerId_3425,62,1,1000.0
CustomerId_3426,60,1,2000.0
CustomerId_3427,3,71,295200.0
CustomerId_3428,88,7,19900.0
CustomerId_343,12,13,101000.0
CustomerId_3430,2,15,89450.0
CustomerId_3431,8,5,8200.0
CustomerId_3432,61,52,137941.0
CustomerId_3433,55,15,39300.0
CustomerId_3434,47,3,30000.0
CustomerId_3435,4,3,17000.0
CustomerId_3436,70,4,6300.0
CustomerId_3437,47,3,30000.0
CustomerId_3438,4,24,41800.0
CustomerId_3439,1,20,196400.0
CustomerId_3440,14,13,21000.0
CustomerId_3441,76,4,17600.0
CustomerId_3442,1,87,208300.0
CustomerId_3443,90,2,2000.0
CustomerId_3444,51,17,15735.0
CustomerId_3445,6,29,27500.0
CustomerId_3447,5,14,43500.0
CustomerId_3448,64,1,1000.0
CustomerId_3449,11,11,11050.0
CustomerId_345,9,4,3000.0
CustomerId_3451,12,5,45800.0
CustomerId_3452,2,83,529400.0
CustomerId_3453,3,21,22500.0
CustomerId_3454,6,69,399820.0
CustomerId_3456,70,1,1000.0
CustomerId_3457,73,1,20000.0
CustomerId_3458,82,2,3000.0
CustomerId_3459,23,7,7500.0
CustomerId_3461,1,6,3500.0
CustomerId_3462,58,5,7000.0
CustomerId_3463,24,66,353000.0
CustomerId_3464,16,13,123400.0
CustomerId_3465,33,4,26000.0
CustomerId_3466,39,2,1000.0
CustomerId_3467,8,28,1095000.0
CustomerId_3468,55,12,131400.0
CustomerId_347,59,6,6000.0
CustomerId_3470,6,5,7000.0
CustomerId_3471,21,18,221000.0
CustomerId_3473,86,5,22000.0
CustomerId_3474,1,39,52450.0
CustomerId_3475,26,9,88500.0
CustomerId_3476,59,11,639596.0
CustomerId_3477,24,28,200100.0
CustomerId_3478,18,3,4500.0
CustomerId_3479,6,2,3000.0
CustomerId_348,69,3,4000.0
CustomerId_3482,73,9,45000.0
CustomerId_3483,47,2,2000.0
CustomerId_3485,22,1,500.0
CustomerId_3486,27,2,3000.0
CustomerId_3487,6,71,86500.0
CustomerId_3488,35,1,30000.0
CustomerId_3489,5,3,26000.0
CustomerId_349,6,26,60000.0
CustomerId_3490,34,1,1000.0
CustomerId_3491,7,14,49600.0
CustomerId_3492,36,1,1000.0
CustomerId_3493,22,3,17000.0
CustomerId_3494,8,3,15000.0
CustomerId_3495,38,2,1000.0
CustomerId_3496,1,22,106200.0
CustomerId_3497,42,40,232900.0
CustomerId_3498,7,7,646600.0
CustomerId_350,1,11,101000.0
CustomerId_3500,53,2,3000.0
CustomerId_3501,46,156,718500.0
CustomerId_3503,16,1,500.0
CustomerId_3504,31,23,90500.0
CustomerId_3505,3,1,1500.0
CustomerId_3506,5,10,28500.0
CustomerId_3507,41,6,6500.0
CustomerId_3508,76,10,30000.0
CustomerId_3509,10,24,48795.0
CustomerId_351,44,1,10550.0
CustomerId_3510,19,2,14860.0
CustomerId_3511,3,29,136100.0
CustomerId_3512,65,1,1000.0
CustomerId_3513,34,4,4890.0
CustomerId_3515,2,58,289161.0
CustomerId_3516,77,1,1000.0
CustomerId_3517,31,17,72000.0
CustomerId_3519,60,16,21400.0
CustomerId_352,2,29,276234.0
CustomerId_3520,16,1,1000.0
CustomerId_3521,51,21,24600.0
CustomerId_3522,72,1,1000.0
CustomerId_3523,90,1,1000.0
CustomerId_3524,1,25,33500.0
CustomerId_3525,2,73,242500.0
CustomerId_3526,16,5,24000.0
CustomerId_3527,60,1,4500.0
CustomerId_3528,60,2,110000.0
CustomerId_3530,1,84,401050.0
CustomerId_3533,67,1,1000.0
CustomerId_3534,53,2,81200.0
CustomerId_3535,1,60,285500.0
CustomerId_3536,33,3,31000.0
CustomerId_3537,63,1,80000.0
CustomerId_3540,26,11,270000.0
CustomerId_3541,12,9,19000.0
CustomerId_3542,56,4,322000.0
CustomerId_3543,10,106,299960.0
CustomerId_3545,59,3,8000.0
CustomerId_3547,5,2,10000.0
CustomerId_3548,23,2,10000.0
CustomerId_3549,1,28,401054.0
CustomerId_355,47,5,45000.0
CustomerId_3550,14,6,39000.0
CustomerId_3551,3,95,534600.0
CustomerId_3554,38,1,10000.0
CustomerId_3555,1,82,309500.0
CustomerId_3556,54,21,135900.0
CustomerId_3557,50,14,47000.0
CustomerId_3558,5,13,47250.0
CustomerId_3559,19,3,26000.0
CustomerId_356,30,13,32610.0
CustomerId_3561,3,16,26500.0
CustomerId_3562,28,3,2000.0
CustomerId_3564,61,2,20000.0
CustomerId_3566,32,1,500.0
CustomerId_3567,25,1,10000.0
CustomerId_3569,3,4,4000.0
CustomerId_357,47,4,25000.0
CustomerId_3570,46,2,20500.0
CustomerId_3571,20,6,8500.0
CustomerId_3572,83,2,1000.0
CustomerId_3573,40,1,10000.0
CustomerId_3574,49,1,1000.0
CustomerId_3575,51,17,1225000.0
CustomerId_3577,16,1,1000.0
CustomerId_3578,49,2,8000.0
CustomerId_3579,15,2,7800.0
CustomerId_3581,32,22,2686000.0
CustomerId_3582,1,41,68500.0
CustomerId_3583,47,3,25000.0
CustomerId_3589,59,1,1000.0
CustomerId_359,61,8,30000.0
CustomerId_3590,1,38,472872.0
CustomerId_3592,24,2,4000.0
CustomerId_3593,80,2,26000.0
CustomerId_3595,6,13,42420.0
CustomerId_3597,4,17,67840.0
CustomerId_3599,9,9,31500.0
CustomerId_3600,2,49,456372.0
CustomerId_3601,6,6,91000.0
CustomerId_3602,1,134,273371.0
CustomerId_3605,1,46,331000.0
CustomerId_3608,57,11,30000.0
CustomerId_3609,47,7,12800.0
CustomerId_361,47,3,25000.0
CustomerId_3610,29,22,75430.0
CustomerId_3611,20,19,56200.0
CustomerId_3613,1,155,371973.0
CustomerId_3614,2,2,1000.0
CustomerId_3615,51,1,11000.0
CustomerId_3616,6,1,1000.0
CustomerId_3617,72,9,90200.0
CustomerId_362,49,6,31000.0
CustomerId_3621,12,7,51000.0
CustomerId_3622,12,3,9000.0
CustomerId_3623,8,1,500.0
CustomerId_3624,33,3,26000.0
CustomerId_3625,30,4,47000.0
CustomerId_3626,1,7,81000.0
CustomerId_3627,47,1,1500.0
CustomerId_3628,28,13,20100.0
CustomerId_3629,56,2,22000.0
CustomerId_3630,66,2,22000.0
CustomerId_3631,19,3,26000.0
CustomerId_3632,7,11,12040.0
CustomerId_3633,39,1,500.0
CustomerId_3634,34,1105,2677500.0
CustomerId_3635,1,35,430702.0
CustomerId_3636,5,33,415900.0
CustomerId_3637,10,9,10000.0
CustomerId_3638,1,226,826891.0
CustomerId_3639,38,1,2000.0
CustomerId_3641,20,6,51000.0
CustomerId_3642,19,7,110200.0
CustomerId_3643,19,3,26000.0
CustomerId_3645,5,7,188500.0
CustomerId_3646,61,1,80000.0
CustomerId_3647,90,1,500.0
CustomerId_3648,7,7,176000.0
CustomerId_3649,14,1,10000.0
CustomerId_3650,2,23,55000.0
CustomerId_3651,7,10,30000.0
CustomerId_3653,39,1,100000.0
CustomerId_3654,6,10,76000.0
CustomerId_3655,12,18,84900.0
CustomerId_3656,2,34,153816.0
CustomerId_3658,56,31,213157.0
CustomerId_3659,47,3,30000.0
CustomerId_366,19,4,7200.0
CustomerId_3660,43,1,500.0
CustomerId_3663,12,9,175800.0
CustomerId_3664,20,1,1000000.0
CustomerId_3665,70,2,10000.0
CustomerId_3666,33,3,31000.0
CustomerId_3667,18,3,7500.0
CustomerId_3668,5,4,36000.0
CustomerId_3670,1,7,82800.0
CustomerId_3671,9,1,10000.0
CustomerId_3672,3,62,105500.0
CustomerId_3673,57,1,10000.0
CustomerId_3678,20,27,101000.0
CustomerId_368,24,2,25000.0
CustomerId_3680,12,13,96200.0
CustomerId_3681,68,1,5000.0
CustomerId_3682,88,1,500.0
CustomerId_3683,7,12,12500.0
CustomerId_3684,13,3,3000.0
CustomerId_3685,20,3,26000.0
CustomerId_3686,90,2,1400.0
CustomerId_3687,27,1,1500.0
CustomerId_3688,12,18,151000.0
CustomerId_3689,12,6,51000.0
CustomerId_369,1,10,106000.0
CustomerId_3690,29,27,446775.0
CustomerId_3691,81,1,10000.0
CustomerId_3693,32,1,1000.0
CustomerId_3694,9,50,44600.0
CustomerId_3696,60,7,10000.0
CustomerId_3697,11,6,22200.0
CustomerId_3698,12,3,26000.0
CustomerId_3700,81,1,5000.0
CustomerId_3701,27,34,1088500.0
CustomerId_3703,1,30,231500.0
CustomerId_3706,25,60,240800.0
CustomerId_3707,12,28,151000.0
CustomerId_3708,87,1,20000.0
CustomerId_3711,7,54,99561.0
CustomerId_3712,6,29,324466.0
CustomerId_3714,9,5,32000.0
CustomerId_3715,4,20,35900.0
CustomerId_3716,15,14,82296.0
CustomerId_3717,10,2,16000.0
CustomerId_3719,28,1,500.0
CustomerId_3720,13,30,37800.0
CustomerId_3721,25,16,30000.0
CustomerId_3722,39,3,12000.0
CustomerId_3723,16,5,107000.0
CustomerId_3724,63,1,80000.0
CustomerId_3725,60,1,1000.0
CustomerId_3727,60,5,25000.0
CustomerId_3729,2,51,75800.0
CustomerId_373,34,1,1000.0
CustomerId_3730,2,152,462200.0
CustomerId_3732,12,1,10000.0
CustomerId_3733,64,1,5000.0
CustomerId_3734,21,2,1600.0
CustomerId_3735,81,8,15100.0
CustomerId_3736,1,7,76000.0
CustomerId_3737,2,45,323351.0
CustomerId_3738,41,2,4000.0
CustomerId_3739,85,1,500.0
CustomerId_374,33,3,26000.0
CustomerId_3741,73,1,500.0
CustomerId_3742,44,1,12000.0
CustomerId_3743,65,2,2000.0
CustomerId_3745,1,16,51500.0
CustomerId_3746,2,12,39300.0
CustomerId_3749,7,2,190000.0
CustomerId_3756,41,2,7500.0
CustomerId_3758,1,25,96000.0
CustomerId_3759,8,2,1000.0
CustomerId_3760,1,113,364000.0
CustomerId_3762,31,1,30000.0
CustomerId_3763,57,15,28800.0
CustomerId_3764,40,1,500.0
CustomerId_3765,15,17,109500.0
CustomerId_3766,33,81,193600.0
CustomerId_3767,5,62,148600.0
CustomerId_3768,9,15,3300000.0
CustomerId_3771,12,16,101000.0
CustomerId_3774,19,14,90000.0
CustomerId_3777,12,3,26000.0
CustomerId_3778,2,14,47500.0
CustomerId_3779,18,6,12060.0
CustomerId_378,6,4,51000.0
CustomerId_3780,4,1,2000.0
CustomerId_3781,12,33,286600.0
CustomerId_3782,12,6,51000.0
CustomerId_3785,5,3,26000.0
CustomerId_3786,10,5,13000.0
CustomerId_3787,1,16,132600.0
CustomerId_3788,2,53,132560.0
CustomerId_379,1,11,42200.0
CustomerId_3790,8,2,2000.0
CustomerId_3793,50,3,105000.0
CustomerId_3794,1,35,168700.0
CustomerId_3795,1,70,872458.0
CustomerId_3796,45,1,500.0
CustomerId_3797,4,11,21000.0
CustomerId_3799,2,10,122700.0
CustomerId_3802,5,53,316400.0
CustomerId_3803,1,32,127500.0
CustomerId_3805,58,3,3000.0
CustomerId_3806,1,5,21300.0
CustomerId_3807,34,6,49000.0
CustomerId_3808,23,25,129000.0
CustomerId_3809,6,35,94530.0
CustomerId_381,15,7,202500.0
CustomerId_3810,27,6,8000.0
CustomerId_3811,19,7,23390.0
CustomerId_3812,12,3,26000.0
CustomerId_3815,3,33,52716.0
CustomerId_3816,88,2,2000.0
CustomerId_3817,3,8,16900.0
CustomerId_3818,1,40,64700.0
CustomerId_3819,6,24,200000.0
CustomerId_382,63,1,1000.0
CustomerId_3820,8,44,118824.0
CustomerId_3824,39,8,44000.0
CustomerId_3825,13,27,66200.0
CustomerId_3826,9,2,190000.0
CustomerId_3827,1,29,34625.0
CustomerId_3828,6,1,10000.0
CustomerId_3829,65,4,18000.0
CustomerId_383,42,1,2000.0
CustomerId_3830,46,2,3000.0
CustomerId_3831,42,40,221500.0
CustomerId_3834,33,25,39300.0
CustomerId_3835,19,11,13900.0
CustomerId_3836,59,2,2000.0
CustomerId_3838,47,5,21700.0
CustomerId_3839,12,3,25000.0
CustomerId_384,82,1,10000.0
CustomerId_3840,32,2,1000.0
CustomerId_3841,24,3,3000.0
CustomerId_3842,1,21,660750.0
CustomerId_3843,6,3,26000.0
CustomerId_3844,5,3,26000.0
CustomerId_3845,6,30,63300.0
CustomerId_3846,9,1,5000.0
CustomerId_3847,47,4,35000.0
CustomerId_3848,23,2,101000.0
CustomerId_3850,33,3,31000.0
CustomerId_3855,5,3,26000.0
CustomerId_3856,11,12,71500.0
CustomerId_3858,53,1,2000.0
CustomerId_3859,53,8,11500.0
CustomerId_3860,69,2,2000.0
CustomerId_3862,1,3,2000.0
CustomerId_3863,71,1,1000.0
CustomerId_3864,1,6,71000.0
CustomerId_3866,12,5,51000.0
CustomerId_3867,1,165,894300.0
CustomerId_3868,18,12,11000.0
CustomerId_3869,12,1,10000.0
CustomerId_3870,6,22,255600.0
CustomerId_3871,42,3,25000.0
CustomerId_3872,33,8,111000.0
CustomerId_3873,35,8,398300.0
CustomerId_3874,1,27,60208.0
CustomerId_3875,9,10,100800.0
CustomerId_3876,29,212,483000.0
CustomerId_3877,6,2,15000.0
CustomerId_3878,30,23,140500.0
CustomerId_3879,35,2,30000.0
CustomerId_388,6,14,310000.0
CustomerId_3880,63,11,28500.0
CustomerId_3882,1,156,425316.0
CustomerId_3883,46,4,180600.0
CustomerId_3885,9,1,1000.0
CustomerId_3888,21,1,500.0
CustomerId_389,61,12,117000.0
CustomerId_3890,27,42,86500.0
CustomerId_3891,47,4,25000.0
CustomerId_3892,6,3,26000.0
CustomerId_3893,59,1,500.0
CustomerId_3894,1,12,131000.0
CustomerId_3897,1,17,160000.0
CustomerId_3898,85,1,1000.0
CustomerId_390,7,12,44100.0
CustomerId_3900,4,21,58000.0
CustomerId_3904,64,1,2000.0
CustomerId_3905,79,3,34000.0
CustomerId_3906,20,6,48220.0
CustomerId_3907,44,1,1000.0
CustomerId_3909,3,9,56500.0
CustomerId_391,70,14,145500.0
CustomerId_3910,6,48,354400.0
CustomerId_3911,47,2,5500.0
CustomerId_3912,1,268,2643914.0
CustomerId_3913,1,20,92800.0
CustomerId_3914,2,42,140500.0
CustomerId_3916,48,1,50000.0
CustomerId_3917,28,91,954600.0
CustomerId_3919,4,21,110400.0
CustomerId_392,6,4,51000.0
CustomerId_3923,65,2,1500.0
CustomerId_3925,31,7,23000.0
CustomerId_3930,37,1,1000.0
CustomerId_3931,21,5,12500.0
CustomerId_3933,19,3,1500.0
CustomerId_3934,42,1,1000.0
CustomerId_3935,2,22,497000.0
CustomerId_3940,49,1,5000.0
CustomerId_3941,37,3,210000.0
CustomerId_3942,89,4,50700.0
CustomerId_3943,73,1,1000.0
CustomerId_3944,8,262,867500.0
CustomerId_3946,19,1,2000.0
CustomerId_3947,47,3,30000.0
CustomerId_3948,76,1,500.0
CustomerId_3949,89,2,1000.0
CustomerId_395,10,1,2000.0
CustomerId_3951,1,46,1069500.0
CustomerId_3952,1,29,181100.0
CustomerId_3953,56,1,2000.0
CustomerId_3954,89,3,25200.0
CustomerId_3955,34,1,1000.0
CustomerId_3956,36,1,2000000.0
CustomerId_3957,1,36,356030.0
CustomerId_396,2,9,101000.0
CustomerId_3960,58,4,30000.0
CustomerId_3961,1,1,20000.0
CustomerId_3964,13,15,55713.0
CustomerId_3967,44,10,35140.0
CustomerId_3968,41,5,14500.0
CustomerId_3969,26,3,26000.0
CustomerId_397,41,8,5000.0
CustomerId_3970,3,38,115000.0
CustomerId_3971,12,7,66000.0
CustomerId_3973,26,3,26000.0
CustomerId_3975,41,2,9000.0
CustomerId_3977,12,4,26000.0
CustomerId_3982,5,24,200000.0
CustomerId_3984,8,21,245900.0
CustomerId_3985,5,3,26000.0
CustomerId_3987,6,3,26000.0
CustomerId_3988,26,14,33000.0
CustomerId_3989,1,69,113750.0
CustomerId_399,20,4,26000.0
CustomerId_3990,44,4,8700.0
CustomerId_3993,12,10,76000.0
CustomerId_3994,77,3,3000.0
CustomerId_3995,66,1,10000.0
CustomerId_3998,87,2,2000.0
CustomerId_400,87,2,2000.0
CustomerId_4000,3,26,195500.0
CustomerId_4001,45,5,16000.0
CustomerId_4002,11,5,15300.0
CustomerId_4003,5,4,26000.0
CustomerId_4005,84,2,1000.0
CustomerId_4006,86,1,50000.0
CustomerId_4007,5,26,297300.0
CustomerId_4008,48,19,86000.0
CustomerId_4009,70,1,2000.0
CustomerId_401,9,20,25600.0
CustomerId_4011,3,35,354896.0
CustomerId_4012,87,1,1000.0
CustomerId_4013,69,2,20000.0
CustomerId_4014,14,82,288200.0
CustomerId_4015,47,3,25000.0
CustomerId_4016,5,3,25000.0
CustomerId_4017,53,7,40000.0
CustomerId_4019,16,15,30100.0
CustomerId_402,54,13,726000.0
CustomerId_4020,10,1,28000.0
CustomerId_4022,24,1,500.0
CustomerId_4023,69,1,1000.0
CustomerId_4026,20,1,200000.0
CustomerId_4027,63,3,3000.0
CustomerId_4029,5,17,69750.0
CustomerId_403,1,39,104100.0
CustomerId_4030,73,2,6000.0
CustomerId_4031,16,9,28500.0
CustomerId_4033,12,465,1838219.0
CustomerId_4034,79,5,6000.0
CustomerId_4035,6,6,51000.0
CustomerId_4036,5,13,111000.0
CustomerId_4038,7,19,57440.0
CustomerId_4039,5,29,255000.0
CustomerId_404,5,3,26000.0
CustomerId_4040,54,4,40000.0
CustomerId_4041,90,4,7000.0
CustomerId_4042,61,1,80000.0
CustomerId_4043,1,52,155907.0
CustomerId_4044,5,12,101000.0
CustomerId_4045,61,1,1000.0
CustomerId_4046,19,3,3000.0
CustomerId_4048,5,6,51000.0
CustomerId_4049,64,8,16325.0
CustomerId_405,25,1,1000.0
CustomerId_4050,55,1,5000.0
CustomerId_4051,1,15,37200.0
CustomerId_4053,54,3,30000.0
CustomerId_4055,2,32,235700.0
CustomerId_4056,12,6,51000.0
CustomerId_4058,23,2,2000.0
CustomerId_4059,23,8,12800.0
CustomerId_4061,12,10,86000.0
CustomerId_4064,61,1,5000.0
CustomerId_4065,34,7,61000.0
CustomerId_4066,37,2,2000.0
CustomerId_4067,12,7,61000.0
CustomerId_4068,87,1,1000.0
CustomerId_4069,50,15,48408.0
CustomerId_407,12,1,10000.0
CustomerId_4070,45,3,8000.0
CustomerId_4071,9,1,1000.0
CustomerId_4072,31,1,500.0
CustomerId_4073,2,11,17000.0
CustomerId_4074,84,1,500.0
CustomerId_4075,44,3,576000.0
CustomerId_4077,5,4,26000.0
CustomerId_4079,76,1,1000.0
CustomerId_4085,37,11,88600.0
CustomerId_4086,33,11,101000.0
CustomerId_4087,62,1,80000.0
CustomerId_4089,4,65,125435.0
CustomerId_4090,12,12,101000.0
CustomerId_4092,12,3,26000.0
CustomerId_4095,37,10,63500.0
CustomerId_4097,41,39,98500.0
CustomerId_4098,77,1,500.0
CustomerId_4101,16,1,5000.0
CustomerId_4102,83,2,18000.0
CustomerId_4103,90,2,2000.0
CustomerId_4104,15,1,10000.0
CustomerId_4106,33,3,26000.0
CustomerId_4107,40,2,2400.0
CustomerId_4108,86,2,4000.0
CustomerId_4109,2,31,61050.0
CustomerId_411,52,6,81500.0
CustomerId_4112,65,5,2021000.0
CustomerId_4113,16,29,156774.0
CustomerId_4115,40,32,58500.0
CustomerId_4117,35,1,5000.0
CustomerId_4118,47,3,25000.0
CustomerId_4119,45,5,8500.0
CustomerId_412,32,6,14700.0
CustomerId_4120,1,15,96200.0
CustomerId_4123,82,4,11900.0
CustomerId_4124,34,22,151000.0
CustomerId_4125,25,33,409500.0
CustomerId_4127,68,4,26000.0
CustomerId_4128,49,1,800000.0
CustomerId_4130,16,3,3000.0
CustomerId_4131,9,12,134495.0
CustomerId_4132,1,53,182400.0
CustomerId_4133,88,2,20000.0
CustomerId_4134,89,1,700000.0
CustomerId_4135,54,36,72400.0
CustomerId_4136,1,6,9700.0
CustomerId_4137,33,4,32000.0
CustomerId_4138,55,1,2000.0
CustomerId_4139,18,2,6000.0
CustomerId_414,62,10,29500.0
